,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
3181,td,3209,0,0,0,0,2,#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers,
12709,td,12737,0,0,0,0,1,I feel bad for her nicca tho ... Ya girl a hoe my nicca!,
5038,td,5066,0,0,0,0,1,@BitchMedia what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,
10615,td,10643,0,0,0,0,1,Bro I'm bored then a hoe rt,
10841,td,10869,0,0,0,0,1,Charlene crave colored cock,
14576,td,14604,0,0,0,0,1,Just passed my ex's neighborhood and came across the thought that in the end I was the side bitch.,
10316,td,10344,0,0,0,0,1,"BRUH lmaoo &#8220;@NoBeeetch: Them hoes was nasty but I kept eating them ""@roblockk: What the fuck happened to these? http://t.co/G9w10SmQdr""&#8221;",
20874,td,20902,0,0,0,0,1,RT @_forevernee: I hate a copy cat ass bitch. Monkey see monkey do ass bitch &#128544;,
12359,td,12387,0,0,0,0,1,"How my bestf gon call me "" People "" like ima regular niggah to her now smh .",
17529,td,17557,0,0,0,0,1,"RT @EbonyRogue: Tierra Marie: ""I'm the Princess of the ROC"" Rihanna: ""y'all get a good pic cause this bitch ain't gone be here long"" http:/&#8230;",
7221,td,7249,0,0,0,0,2,@Strangleme Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food too!,
6010,td,6038,0,0,0,0,1,@JZolly23 also is search of dirty white trash hookers for the weekends,
23360,td,23388,0,0,0,0,1,"So I made ""hey"" as a short cut for ""pussy lips"" in Ann's phone http://t.co/QHKEsDVizR",
21507,td,21535,0,0,0,0,0,RT @harmon_lauren: Jenna's a faggot,
17742,td,17770,0,0,0,0,1,RT @GMB_flash7414: Oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao,
3616,td,3644,0,0,0,0,1,&#8220;@CiscoAllDay: @1Bcarter one of your side chicks came up 5k&#8221; them bitches know where I live I be hiding from my cuz @MaiaPapayyya_,
6234,td,6262,0,0,0,0,1,@Kenny__Wright @itsfrankybitch @Amber_Nicole_21 @Kush_Boy420 @yoPapi_chulo you cant call someone a fag if you're snuggling up with guys,
1738,c,1758,0,0,0,0,2,insanity https://t.co/U2cnfXPiYR,8.74964037884195E+017
8956,td,8984,0,0,0,0,1,@knvcklepvck gimme one with his mouth closed I can't draw teeth without making them look retarded oMF,
12689,td,12717,0,0,0,0,1,I dont fuck wit hoes or broke bitches,
7525,td,7553,0,0,0,0,1,@VictorSmith90 Lightweight heavyweight don't matter. Still knock bitches out &#128074;&#128162;&#128170;,
21311,td,21339,0,0,0,0,1,"RT @devonceeknowles: ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" http://t.co/elxI5KyS5b",
18442,td,18470,0,0,0,0,1,RT @KillAllSimps: Ariana Grande built like a 13 year old Chinese boy bitch shaped like an iPhone 3GS but niggas go crazy over her.. She no&#8230;,
6062,td,6090,0,0,0,0,1,@JayKollsKSTP please tell those fuming cops that they are a bunch of coward little bitches and should not be allowed near weapons. Thanks.,
18568,td,18596,0,0,0,0,1,RT @Lamont21225_: &#128514;&#128514;&#128514; this bitch playing volleyball in Timberland's &#128553;&#128514;Edmondson Kids &#128517;&#128514; http://t.co/M4jtNGEJTH,
1765,c,1785,0,0,0,0,2,Duckbill's second book about disability... find out why you need to give it a try @DuckbillBooks  https://t.co/hWNIeHieCa,8.7495120252144E+017
25613,td,25641,0,0,0,0,1,Yo bitch know wat im talkin bout,
21059,td,21087,0,0,0,0,1,RT @basedamERICan: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN,
14095,td,14123,0,0,0,0,1,If you said more today on the internet about Duck Dynasty than about the #NorthwestImperative you're a useless whigger.,
11178,td,11206,0,0,0,0,2,Dis nicca lame,
22546,td,22574,0,0,0,0,1,RT @tekiaa_: I wasnt put on earth for a bitch not to like me&amp; I damn for sure dgaffff &#128540;&#128076;,
7102,td,7130,0,0,0,0,1,@SelfMadee_YG wya bitch,
22538,td,22566,0,0,0,0,1,RT @tbhbooty: Latina pussy be like http://t.co/VORy1vgH4U,
11818,td,11846,0,0,0,0,1,Gay ass hillbilly intro song,
23901,td,23929,0,0,0,0,1,Thats bc she is crazy! LoL thats my nicca tho! RT @PACOS_way: Man I swear idt nobody mom is cooler than mine yo.,
12285,td,12313,0,0,0,0,1,Hoes get in this bitch ... Talk about irrelevant shit ... &#128514;&#128514;&#128514;,
25760,td,25788,0,0,0,0,1,You hoes are in for a pleasant surprise &#128540;&#128527;,
16092,td,16120,0,0,0,0,1,"Only a FUCKIN"" #retard #liberal would think #XMen is about ""them"". No. #JesusChrist WAS A #MUTANT&gt;",
17610,td,17638,0,0,0,0,1,"RT @FemaleTexts: ""You're such a bitch""   Me: http://t.co/XfRnQ6UM1O",
15716,td,15744,0,0,0,0,1,Nigga got Lean pong I know niggas be outta there in that hoe,
11983,td,12011,0,0,0,0,1,Got your bitch with me right now.,
5533,td,5561,0,0,0,0,1,@Eddie_Hayden1 lol yeah bro good choice. But bitches do love foreign whips so it's a personal decision,
4070,td,4098,0,0,0,0,1,&#8220;@_Dominiquecs: @Thompson_Era hahaha! She to much of a thottie for you!&#8221;  Never fear Captain Save-A-Thot is here to save that hoe &#128526;,
8628,td,8656,0,0,0,0,1,@izzayy_bitches &amp; 4th my guinea pig will haunt you,
9897,td,9925,0,0,0,0,1,A real nigga ain't complete without a real bitch,
26518,td,26546,0,0,0,0,1,ion have hoes so really you have no reason to worry about me cheating. if anything ill cheat on you with my left hand lbr,
15541,td,15569,0,0,0,0,1,My nigga so stiff but his bitch even stiffer &#128175;&#128107;&#128143;&#128074;.... Me that is &#128175;,
4015,td,4043,0,0,0,0,1,&#8220;@TweetMeTFOut: You goofy RT @ViriDoesItt: Only goofy niggas simp over chicks with community pussy..&#8221; Who are you?,
3594,td,3622,0,0,0,0,1,&#8220;@CakeMamaa: Y'all hoes messy on god !&#8221;nbs&#128064;,
8544,td,8572,0,0,0,0,1,@iAM_tRoyal5 lol I would've beat that hoe up,
6725,td,6753,0,0,0,0,1,@NotReallyGRyan think its cause she saw me doing biceps &#128527;&#128557;&#128514; lmao jk im still a bitch !&#128077;,
1743,c,1763,0,0,0,0,2,University of Windsor groups call for action after anti-feminist and anti-Islamic graffiti found on campus https://t.co/Yt9NsbztLO,8.7497796001239E+017
18724,td,18752,0,0,0,0,1,RT @Lpietrantonio: BPG bitch,
447,c,447,0,0,0,0,2,What a fail. #RefugeesNotWelcome https://t.co/rtBhYkzqMc,8.77519564912906E+017
5160,td,5188,0,0,0,0,1,@CR4ZYF0RU I just really miss you and I know we can drink it off and talk about all of our problems like basic bitches,
4080,td,4108,0,0,0,0,1,&#8220;@_OttoMattic: How you make a salad and have no vegetables on the bitch?!? Give me a break. &#128514;&#128557;&#128514;&#128557;&#8221; potato salad,
26094,td,26122,0,0,0,0,0,bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M,
1675,c,1695,0,0,0,0,2,#london luvs Meet The Grimswalls #campy #Crappy #comedy #couples #lesbian #stoner #stripper #trans movie… https://t.co/T4Cconkyze,8.74956827468976E+017
6164,td,6192,0,0,0,0,1,@JustKarahn negro please,
5711,td,5739,0,0,0,0,1,@GoldGloveTV Neither does your fucking cat pussy.,
18862,td,18890,0,0,0,0,1,RT @MetroBoomin: Coming soon on a bitch nigga!!!!! #MONSTERtape 10.28 http://t.co/03aS6BGqeC,
14681,td,14709,0,0,0,0,1,Know that karma's TOO REAL hope you doin' cool.. But still stupid ass bitch I ain't fuckin' with yoooou.,
13614,td,13642,0,0,0,0,1,I'll stop drugs alcohol fags sluts for you. Just give me a chance. It's been a year and I feel the same that clearly means something.,
25458,td,25486,0,0,0,0,1,"Y'all can have these so called ""bad bitches"". I'm looking for a nerd like Rocky Balboa had.",
21299,td,21327,0,0,0,0,1,RT @ddictedToHoes: when a bitch twerking on you in the club and you peep the change in her pocket http://t.co/xQYJbKZAnv,
9986,td,10014,0,0,0,0,2,Alfredo Linguini Pasta.... Just fancily prepared trash,
25400,td,25428,0,0,0,0,1,Won't step dad me hoe. Lol,
24205,td,24233,0,0,0,0,1,These hoes ain't yours it's just yo turn #&#128175;&#128175; u hear me?,
11393,td,11421,0,0,0,0,2,Even liberals are humiliated by Charlie Rangel&#8217;s claim the GOP backs slavery - Hot Air http://t.co/I4QawESnud,
7131,td,7159,0,0,0,0,0,@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing,
16447,td,16475,0,0,0,0,1,RT @2Live_Que: So y'all just gone look past the fact that this bitch sucking a dick cause her edges laid? I swear hate you bitches &#128530; http:/&#8230;,
15757,td,15785,0,0,0,0,1,Niggas cry when they get hit high and cry when they get hit low. NFL full of pussies now,
5863,td,5891,0,0,0,0,1,@Huntermoore so does my juicy pussy,
24865,td,24893,0,0,0,0,2,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #ISIS #tcot #pjnet #lnyhbt #gop,
19922,td,19950,0,0,0,0,1,RT @SwayHasAnswers: Twerking is ghetto until White people do it. Hip Hop culture is violent &amp; dangerous until they want to profit of it. ht&#8230;,
9161,td,9189,0,0,0,0,1,@mrfoolycooly im still where that giant muk shit eats that candy with ceasar clown,
15418,td,15446,0,0,0,0,1,My bitch was so loaded last night &#128514;&#128514;&#128514;&#128293;&#128168;&#128079;&#128079;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127932;&#127932;&#127932;&#127881;&#127881;&#127880;&#127873;&#127796;&#9728; @Young_Lifted23,
1121,c,1129,0,0,0,0,2,A Terrorist  Murdered A Muslim Teen After Leaving Mosque 👉 https://t.co/zYLtVKxDDt #BreakingNews #Cnn #FoxNews… https://t.co/K9yRD9CST2,8.7721954302582E+017
4254,td,4282,0,0,0,0,1,&#8220;@kissme_faith: This bitch comes right in &amp; gets tooo comfortable http://t.co/u9Duc84iwS&#8221;&#128563;&#128551; I never saw this yo my gut all out I hate u&#128514;&#128514;,
19591,td,19619,0,0,0,0,1,"RT @SGT_WitDaJuice: Lame dude anyway ""@baeElectronica: bitch bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/Fu4DbQeotn""",
520,c,520,0,0,0,0,0,RT kshw5678: #Trump #NoSharia #NoRefugees They do not support our values or our #Constitution #FGM #RobertsRooms https://t.co/ufFd0ezY61,8.77897327226126E+017
385,c,385,0,0,0,0,2,So what happened?  #ProsecuteHillary  #MexicoPays  #FullRepeal  #StayOutOfSyria  #BanMuslims  #SchoolChoice  #CancelIranDeal  #CancelDACA https://t.co/8V0uGRMqte,8.7643506450604E+017
1741,c,1761,0,0,0,0,2,@furryphobia thanks im gay bro,8.74819553825567E+017
19542,td,19570,0,0,0,0,1,RT @Rivera9Roberto: &#8220;@1ortiz1: You think she classy niggah but she really ratchet&#8221;,
25459,td,25487,0,0,0,0,1,"Y'all can say ""Imma make it way farther than you.""all you want but aye I'm gonna have fun bitch so SUCK A DIIICCCKKK!!",
27169,td,27197,0,0,0,0,1,yeah I'm small den a hoe http://t.co/VV3qdTo7MG,
26001,td,26029,0,0,0,0,2,"and another one &#8220;@07Cannon: Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/XI5Aod1FAo&#8221;",
5673,td,5701,0,0,0,0,1,@GenuinelyOT lol that pussy got rich niggas losing their minds too. Got Drizzy &amp; Breezy beef'd out that puss is the devil's playground.,
14229,td,14257,0,0,0,0,1,In my 25 years I've supported more niggas and bitches and they kids and well.. my gratitude has died.,
10575,td,10603,0,0,0,0,1,Bout to bust this bitch wide open. Such a waste of money!,
12416,td,12444,0,0,0,0,1,I ain't going to movies hoe we straight sexing.,
20343,td,20371,0,0,0,0,2,RT @UFlorida: @GatorZoneFB It's a bird...It's a plane...It's Jake McGee! http://t.co/WVdLScoDvw,
17013,td,17041,0,0,0,0,1,RT @CallMeRenee_: @1inkkofrosess hey hoe,
2449,td,2470,0,0,0,0,1, So hoes that smoke are losers ?  yea ... go on IG,
24932,td,24960,0,0,0,0,1,Wayne crazy.... New Orleans ass nicca lol,
11943,td,11971,0,0,0,0,1,Goodmorning bitches #ladykimora #sandiego @ Water front San Diego http://t.co/QMuIEPcLJC,
16423,td,16451,0,0,0,0,1,RT @1CaptainDrew: Supp wigga,
438,c,438,0,0,0,0,2,@JoyAnnReid is a #liar which is Y she's on #fakenews. #MAGA #buildthewall #banislam #norefugees #GA06 #muslimsKill https://t.co/1IFKFEpjL2,8.77525315509211E+017
3949,td,3977,0,0,0,0,1,&#8220;@SheTwirlsMyKan3: I say bitch bad woman good lady better&#8221; Lupe?,
15076,td,15104,0,0,0,0,1,Look at you lying ass bitches couldn't finish school stripping on ya mind ass bitches,
168,c,168,0,0,0,0,0,@GovAbbott Thank you for banning #ShariaLaw   #BanMuslims as well.  They are only here to kill American citizens!  Fact! #MAGA by the WALL! https://t.co/egV6xUOYE6,8.74678592973701E+017
15237,td,15265,0,0,0,0,1,Me and my nigguh stay doin it,
12800,td,12828,0,0,0,0,1,I got more trust in drugs then these dumb ass bitches,
482,c,482,0,0,0,0,2,RT @TruckinAltRight: What do you call the opposite of Islamophobia? #WakeUpAmerica #BanMuslims #Islam #tcot #ccot  https://t.co/bcOmucLOhs…,8.77792613968904E+017
7799,td,7827,0,0,0,0,1,"@__0utcast___ but then they said ""oh nah ur not"" but dude I'm getting to be a heartless bitch have you not met me",
4884,td,4912,0,0,0,0,1,@Anita_Farid @Angjly LMAO &#128514;. The side ho gets all the real action anyways .,
12063,td,12091,0,0,0,0,1,Hahahaha manziel is a faggot and the browns will ruin him. Win win for me,
25171,td,25199,0,0,0,0,1,When things don't go my way I'm a total bitch.&#128129;,
10714,td,10742,0,0,0,0,0,California is home to skater trash.,
16882,td,16910,0,0,0,0,1,"RT @BowDownn_Bitch: Nine times outta ten the bitch using them same unclean brushes on all ten of her clients. I can't with you ""beat faced""&#8230;",
18465,td,18493,0,0,0,0,1,RT @KingHorseDick: If I eat the pussy and it taste like mold I stop. So u cant tell ppl I ate u if I aint finish.,
25519,td,25547,0,0,0,0,1,Yall letting these hoes fuck you with the strap after you said no?,
681,c,681,0,0,0,0,2,@HenryMullen500 Facts not hate Incase you hadn't noticed Islam started the hate 1400 years ago,8.77269602358743E+017
24508,td,24536,0,0,0,0,2,This is really for @BrianStann RT @JimDaves: @WesDurham Exploding giant yellow ducks. You&#8217;ll appreciate this: http://t.co/SpOhTpl8uV,
2463,td,2484,0,0,0,0,1, hoe what its hitting for ,
11504,td,11532,0,0,0,0,1,Feel like i aint did this in a while  let me warm up  Eat that pussy for a half an hour got her goin nuts,
2518,td,2539,0,0,0,0,1,@Bill215_: &#128175;&#128175;&#128175; RT @nel_ayden Bitches be wanting to act like niggas so bad &#128553;&#128553;&#128553; that shit aint cuteeeee but niggas act like bitches..,
21131,td,21159,0,0,0,0,1,"RT @bugattibeez: ""Nicki Minaj ass so fake."" -a bitch walking around w/ weave",
18336,td,18364,0,0,0,0,1,RT @KDotDucky_Green: RT &#8220;@verbally_abrupt: &#128564;&#128564;&#128564; lmfaooo #girlfights #ghetto #ratchet ; bitch got pushed and played SLEEP. &#128553;&#128514;&#128557;&#128079;&#128557;&#128514; https://t.c&#8230;,
2135,c,2155,0,0,0,0,2,"@Potholer54: Enjoy the vids except for the ""jokey"" slams on the LGBT community!  #homophobia",8.75006758825075E+017
9212,td,9240,0,0,0,0,1,@noturavurage You can roll? And what you got to eat? Barter system my nig!,
1106,c,1114,0,0,0,0,2,#FinsburyPark - appalling attack on Muslim community - #StandTogether This man showed unbelievable humanity. https://t.co/GEL1fqRYKw,8.77313154535084E+017
11420,td,11448,0,0,0,0,0,Every spic cop in #LosAngeles is loyal to the #LatinKings,
17966,td,17994,0,0,0,0,1,RT @Httpjaebee: hoes Be going through depression when they dude in jail bc other females gettn told the same shit they all need to be there&#8230;,
17554,td,17582,0,0,0,0,1,RT @Erudite1914: I'ma start a fuck buddies to save lives program. Lol match some dry bitter ass folks up wit some good dick or pussy.,
6186,td,6214,0,0,0,0,1,@Kaaaat__ make that llama your bitch,
22171,td,22199,0,0,0,0,1,RT @netanyahu: PM: Last night this incitement was translated into the murder of a father traveling w/his family to celebrate the first nig&#8230;,
8229,td,8257,0,0,0,0,1,@dan1ellep she going full retard right now smh,
10861,td,10889,0,0,0,0,2,Charlie Sheen never disappoints.,
14854,td,14882,0,0,0,0,1,Like bitch you're a man. That means You don't show fear or pain. You be strong when others can't.,
459,c,459,0,0,0,0,2,@V_of_Europe What the barbarians were to the Roman Empire is what radical Islam is to the Western World. #Italexit  #NoRefugees #MAGA,8.77873096346132E+017
13307,td,13335,0,0,0,0,2,I sho do miss my Uncle Tom,
8361,td,8389,0,0,0,0,1,@ennuitimes mostly move ya dumb bitch! Haha,
6698,td,6726,0,0,0,0,1,@Nick_504_ fuck what a nigga gonna do I wanna see it and tell that nigga to stop acting like a bitch then,
3142,td,3170,0,0,0,0,2,#Glory Isaiah Mom asked me if I wanted a brownie I said no thanks  She said what are fasting,
19036,td,19064,0,0,0,0,0,RT @NateThaAlmighty: niggas talk more than bitches these days.,
17753,td,17781,0,0,0,0,1,RT @GangsterFeels: Yes i'm judging you by the way you dress bitch.,
18373,td,18401,0,0,0,0,1,RT @Kalay_Laay: A side bitch made this &#128514;&#128514;&#128514; http://t.co/w1JeT7EybJ,
9753,td,9781,0,0,0,0,1,@xDSmooth bitch give me my lighter or get shot,
20438,td,20466,0,0,0,0,1,RT @WORIDSTARHlPHOP: If a Nigga try to slide in my bitch DMs.. http://t.co/Mr2FjYUgTn,
1396,c,1416,0,0,0,0,2,@EmoNegro1 Sad things is you hateful people ready to jump all over Trump when it was an illegal immigrant that kill… https://t.co/lfh2i0cy5s,8.77275263737922E+017
18995,td,19023,0,0,0,0,1,RT @MyDickNeedsCPR: What lonely hoe made this? http://t.co/eEFThf0tvb,
7348,td,7376,0,0,0,0,1,@TheErniie @DesignsWithSoul pull the trigger bitch,
4672,td,4700,0,0,0,0,1,"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches",
24528,td,24556,0,0,0,0,2,This music is trash,
7113,td,7141,0,0,0,0,1,@ShareA40Ounce trying to get a job after age 50 is a real bitch let alone a new career. Out of work 1.5 years. About to be homeless.,
